continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,population_density,median_age,gdp_per_capita,life_expectancy,human_development_index,population,death_rate,vaccination_rate,fully_vaccinated_rate
Europe,United Kingdom,2023-01-03,24208626.0,3662.0,216579.0,130.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8946356559021565,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-04,24213683.0,5057.0,216708.0,129.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8949815688922663,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-05,24219943.0,6260.0,216847.0,139.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8953241549742705,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-06,24225533.0,5590.0,216986.0,139.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8956913352535938,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-07,24230216.0,4683.0,217132.0,146.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8961207774623222,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-08,24234066.0,3850.0,217248.0,116.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8964570782302896,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-09,24236798.0,2732.0,217369.0,121.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8968552694130636,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-10,24239619.0,2821.0,217493.0,124.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8972624528463091,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-11,24243225.0,3606.0,217626.0,133.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8976775985868216,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-12,24246342.0,3117.0,217741.0,115.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8980364955670426,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-13,24248986.0,2644.0,217838.0,97.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8983385944467946,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-14,24251466.0,2480.0,217957.0,119.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8987374206573738,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-15,24253595.0,2129.0,218063.0,106.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.899095577377292,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-16,24255093.0,1498.0,218166.0,103.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8994647021143147,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-17,24256944.0,1851.0,218280.0,114.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.8998660342374539,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-18,24259508.0,2564.0,218390.0,110.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9002243573942226,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-19,24261713.0,2205.0,218483.0,93.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9005258614674075,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-20,24263833.0,2120.0,218576.0,93.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9008304664807081,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-21,24265862.0,2029.0,218660.0,84.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9011013084966857,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-22,24267730.0,1868.0,218741.0,81.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9013657231228467,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-23,24269252.0,1522.0,218815.0,74.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.90161410825517,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-24,24271158.0,1906.0,218892.0,77.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9018605539958168,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-25,24273813.0,2655.0,218968.0,76.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9020750056861688,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-26,24276584.0,2771.0,219051.0,83.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9023139334595016,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-27,24279235.0,2651.0,219118.0,67.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9024913676234033,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-28,24281779.0,2544.0,219190.0,72.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9026933323130896,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-29,24284231.0,2452.0,219269.0,79.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.902927500566108,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-30,24286192.0,1961.0,219342.0,73.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9031551755828992,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-01-31,24288646.0,2454.0,219419.0,77.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9033809459778037,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-01,24292202.0,3556.0,219480.0,61.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9034998144672105,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-02,24295753.0,3551.0,219543.0,63.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.903627066014377,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-03,24299229.0,3476.0,219614.0,71.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9037899926783685,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-04,24302450.0,3221.0,219690.0,76.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.903982931762024,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-05,24305421.0,2971.0,219760.0,70.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9041604340035913,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-06,24307818.0,2397.0,219826.0,66.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9043427921008788,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-07,24310634.0,2816.0,219899.0,73.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9045383184988101,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-08,24314613.0,3979.0,219956.0,57.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9046247209445613,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-09,24318330.0,3717.0,220023.0,67.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9047619635065401,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-10,24321994.0,3664.0,220095.0,72.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9049216935091753,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-11,24325350.0,3356.0,220159.0,64.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.905059947749981,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-12,24328646.0,3296.0,220235.0,76.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9052497208434863,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-13,24331223.0,2577.0,220296.0,61.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.905404549537029,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-14,24334406.0,3183.0,220365.0,69.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9055696695452521,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-15,24339290.0,4884.0,220419.0,54.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.905609818527985,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-16,24343988.0,4698.0,220496.0,77.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9057513501896238,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-17,24348239.0,4251.0,220567.0,71.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9058848157355446,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-18,24352529.0,4290.0,220642.0,75.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.906033209117624,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-19,24356601.0,4072.0,220726.0,84.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9062266118330714,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-20,24359746.0,3145.0,220804.0,78.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9064298125276019,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-21,24363446.0,3700.0,220864.0,60.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9065384264606904,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-22,24368354.0,4908.0,220944.0,80.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9066841363187682,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-23,24373055.0,4701.0,221004.0,60.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9067554313564713,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-24,24377267.0,4212.0,221088.0,84.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9069433419259016,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-25,24381042.0,3775.0,221163.0,75.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9071105328476117,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-26,24384444.0,3402.0,221244.0,81.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9073161561526685,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-27,24387181.0,2737.0,221321.0,77.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9075300667182484,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-02-28,24390346.0,3165.0,221406.0,85.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9077608001132907,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-01,24395089.0,4743.0,221485.0,79.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9079081449549128,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-02,24399637.0,4548.0,221559.0,74.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9080421975130204,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-03,24404015.0,4378.0,221642.0,83.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9082194057002505,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-04,24407960.0,3945.0,221744.0,102.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9084905088340034,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-05,24411682.0,3722.0,221824.0,80.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.908679705069073,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-06,24414498.0,2816.0,221924.0,100.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9089844894619583,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-07,24417995.0,3497.0,222021.0,97.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9092515581234248,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-08,24423088.0,5093.0,222111.0,90.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9094304536756368,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-09,24427997.0,4909.0,222204.0,93.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9096284071100876,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-10,24432735.0,4738.0,222298.0,94.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.909836741568228,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-11,24437085.0,4350.0,222392.0,94.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9100594444877529,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-12,24441100.0,4015.0,222485.0,93.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9102904533756664,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-13,24444530.0,3430.0,222585.0,100.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9105718129986544,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-14,24448975.0,4445.0,222686.0,101.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9108193697281788,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-15,24454853.0,5878.0,222782.0,96.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9109930041288736,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-16,24460473.0,5620.0,222876.0,94.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9111679892698723,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-17,24465348.0,4875.0,222982.0,106.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9114196945001559,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-18,24470253.0,4905.0,223085.0,103.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9116579219675416,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-19,24474441.0,4188.0,223196.0,111.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9119554558978487,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-20,24477898.0,3457.0,223295.0,99.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9122311074259726,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-21,24482015.0,4117.0,223386.0,91.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9124494041850721,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-22,24487307.0,5292.0,223482.0,96.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9126442527959485,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-23,24492605.0,5298.0,223610.0,128.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9129694452672551,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-24,24497476.0,4871.0,223712.0,102.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.913204282759579,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-25,24501917.0,4441.0,223819.0,107.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9134754639810428,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-26,24506090.0,4173.0,223932.0,113.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9137810234109154,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-27,24509149.0,3059.0,224047.0,115.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9141361864502109,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-28,24512663.0,3514.0,224133.0,86.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9143559800091895,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-29,24517077.0,4414.0,224231.0,98.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9145910827787506,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-30,24521079.0,4002.0,224344.0,113.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9149026435582219,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-03-31,24524942.0,3863.0,224439.0,95.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9151458951462556,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-04-01,24528403.0,3461.0,224547.0,108.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9154570723581147,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-04-02,24531263.0,2860.0,224622.0,75.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9156560752701564,79.71313753189652,75.19444240685411
Europe,United Kingdom,2023-04-03,24533611.0,2348.0,224698.0,76.0,151248820.0,53813491.0,50762968.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,0.9158782211065465,79.71313753189652,75.19444240685411
